          0.500          1.000          2.500          5.000         10.000         20.000         30.000         40.000         50.000         60.000         70.000         80.000         90.000         95.000         97.500         99.000         99.500
  0.4957405E+00  0.5392209E+00  0.6122806E+00  0.6858757E+00  0.7864888E+00  0.9382941E+00  0.1075237E+01  0.1216644E+01  0.1375017E+01  0.1565816E+01  0.1816514E+01  0.2192106E+01  0.2928639E+01  0.3829638E+01  0.4948576E+01  0.6869370E+01  0.8757175E+01
  0.3189881E+00  0.3811367E+00  0.4824309E+00  0.5808549E+00  0.7101851E+00  0.8953729E+00  0.1053611E+01  0.1209473E+01  0.1376133E+01  0.1567304E+01  0.1804846E+01  0.2136740E+01  0.2723610E+01  0.3358336E+01  0.4057789E+01  0.5103780E+01  0.6002377E+01
  0.3923164E+00  0.4314015E+00  0.4980260E+00  0.5662870E+00  0.6613662E+00  0.8084055E+00  0.9444736E+00  0.1088134E+01  0.1252578E+01  0.1455322E+01  0.1728819E+01  0.2152281E+01  0.3024371E+01  0.4154833E+01  0.5639964E+01  0.8361172E+01  0.1120968E+02
  0.1158031E+00  0.1768287E+00  0.2793695E+00  0.3826617E+00  0.5238740E+00  0.7369359E+00  0.9291375E+00  0.1127606E+01  0.1349885E+01  0.1617676E+01  0.1969536E+01  0.2496686E+01  0.3530425E+01  0.4794996E+01  0.6365447E+01  0.9061319E+01  0.1171089E+02
  0.3711160E+00  0.4154607E+00  0.4906365E+00  0.5671608E+00  0.6729914E+00  0.8351201E+00  0.9836963E+00  0.1139236E+01  0.1315799E+01  0.1531570E+01  0.1819723E+01  0.2260294E+01  0.3150765E+01  0.4279762E+01  0.5731406E+01  0.8325683E+01  0.1097669E+02
  0.3063616E+00  0.3616519E+00  0.4525317E+00  0.5417238E+00  0.6602172E+00  0.8323649E+00  0.9816908E+00  0.1130713E+01  0.1292119E+01  0.1479799E+01  0.1716641E+01  0.2054016E+01  0.2667891E+01  0.3354898E+01  0.4137481E+01  0.5353318E+01  0.6437632E+01
  0.1345601E+00  0.2003441E+00  0.3098108E+00  0.4188206E+00  0.5659788E+00  0.7843370E+00  0.9779434E+00  0.1174877E+01  0.1392206E+01  0.1649969E+01  0.1982675E+01  0.2470156E+01  0.3395015E+01  0.4482859E+01  0.5783349E+01  0.7919593E+01  0.9931202E+01
  0.2831571E+00  0.3294555E+00  0.4075724E+00  0.4866465E+00  0.5953319E+00  0.7604841E+00  0.9105635E+00  0.1066530E+01  0.1242307E+01  0.1455485E+01  0.1737716E+01  0.2164570E+01  0.3013487E+01  0.4069418E+01  0.5402150E+01  0.7733219E+01  0.1006622E+02
  0.4317403E+00  0.4636286E+00  0.5183371E+00  0.5748174E+00  0.6541492E+00  0.7782018E+00  0.8943174E+00  0.1018140E+01  0.1161268E+01  0.1339571E+01  0.1582954E+01  0.1965401E+01  0.2770564E+01  0.3841737E+01  0.5284922E+01  0.8007919E+01  0.1093986E+02
  0.2253269E+00  0.2900845E+00  0.3978435E+00  0.5051527E+00  0.6500150E+00  0.8649668E+00  0.1055553E+01  0.1249414E+01  0.1463352E+01  0.1717094E+01  0.2044610E+01  0.2524486E+01  0.3434916E+01  0.4505789E+01  0.5785990E+01  0.7888907E+01  0.9869133E+01
