  0.5345040E-01 -0.1044845E+00  0.1055477E+00 -0.1376771E+00  0.1387403E+00 -0.2091189E+00  0.2101821E+00 -0.1306967E+00  0.1317599E+00
  0.5328692E-01 -0.1042029E+00  0.1051869E+00 -0.1372940E+00  0.1382780E+00 -0.2085173E+00  0.2095013E+00 -0.1303350E+00  0.1313190E+00
  0.5312483E-01 -0.1039241E+00  0.1048288E+00 -0.1369145E+00  0.1378192E+00 -0.2079212E+00  0.2088259E+00 -0.1299767E+00  0.1308814E+00
  0.5296414E-01 -0.1036480E+00  0.1044734E+00 -0.1365386E+00  0.1373641E+00 -0.2073305E+00  0.2081559E+00 -0.1296218E+00  0.1304472E+00
  0.5280486E-01 -0.1033747E+00  0.1041209E+00 -0.1361664E+00  0.1369126E+00 -0.2067454E+00  0.2074915E+00 -0.1292704E+00  0.1300165E+00
  0.5264700E-01 -0.1031041E+00  0.1037711E+00 -0.1357979E+00  0.1364648E+00 -0.2061658E+00  0.2068327E+00 -0.1289224E+00  0.1295893E+00
  0.5249057E-01 -0.1028364E+00  0.1034241E+00 -0.1354330E+00  0.1360207E+00 -0.2055919E+00  0.2061796E+00 -0.1285780E+00  0.1291657E+00
  0.5233560E-01 -0.1025716E+00  0.1030800E+00 -0.1350719E+00  0.1355803E+00 -0.2050237E+00  0.2055321E+00 -0.1282371E+00  0.1287455E+00
  0.5218208E-01 -0.1023096E+00  0.1027387E+00 -0.1347146E+00  0.1351437E+00 -0.2044612E+00  0.2048903E+00 -0.1278999E+00  0.1283290E+00
  0.5203005E-01 -0.1020505E+00  0.1024004E+00 -0.1343611E+00  0.1347110E+00 -0.2039044E+00  0.2042543E+00 -0.1275662E+00  0.1279161E+00
  0.5187949E-01 -0.1017944E+00  0.1020650E+00 -0.1340114E+00  0.1342821E+00 -0.2033536E+00  0.2036242E+00 -0.1272362E+00  0.1275069E+00
  0.5173044E-01 -0.1015411E+00  0.1017325E+00 -0.1336657E+00  0.1338570E+00 -0.2028086E+00  0.2029999E+00 -0.1269099E+00  0.1271013E+00
  0.5158290E-01 -0.1012909E+00  0.1014030E+00 -0.1333238E+00  0.1334359E+00 -0.2022695E+00  0.2023816E+00 -0.1265873E+00  0.1266994E+00
  0.5143689E-01 -0.1010436E+00  0.1010765E+00 -0.1329859E+00  0.1330187E+00 -0.2017364E+00  0.2017693E+00 -0.1262685E+00  0.1263013E+00
  0.5129242E-01 -0.1007994E+00  0.1007530E+00 -0.1326519E+00  0.1326055E+00 -0.2012094E+00  0.2011630E+00 -0.1259534E+00  0.1259070E+00
  0.5114950E-01 -0.1005583E+00  0.1004326E+00 -0.1323220E+00  0.1321963E+00 -0.2006884E+00  0.2005627E+00 -0.1256421E+00  0.1255165E+00
  0.5100815E-01 -0.1003202E+00  0.1001152E+00 -0.1319961E+00  0.1317912E+00 -0.2001736E+00  0.1999687E+00 -0.1253347E+00  0.1251298E+00
  0.5086837E-01 -0.1000852E+00  0.9980097E-01 -0.1316744E+00  0.1313902E+00 -0.1996650E+00  0.1993808E+00 -0.1250312E+00  0.1247470E+00
  0.5073019E-01 -0.9985330E-01  0.9948985E-01 -0.1313567E+00  0.1309932E+00 -0.1991626E+00  0.1987992E+00 -0.1247316E+00  0.1243681E+00
  0.5059361E-01 -0.9962459E-01  0.9918188E-01 -0.1310432E+00  0.1306004E+00 -0.1986665E+00  0.1982238E+00 -0.1244359E+00  0.1239932E+00
  0.5045865E-01 -0.9939906E-01  0.9887708E-01 -0.1307338E+00  0.1302118E+00 -0.1981768E+00  0.1976548E+00 -0.1241441E+00  0.1236222E+00
  0.5032531E-01 -0.9917673E-01  0.9857549E-01 -0.1304287E+00  0.1298274E+00 -0.1976935E+00  0.1970922E+00 -0.1238564E+00  0.1232552E+00
  0.5019363E-01 -0.9895762E-01  0.9827713E-01 -0.1301278E+00  0.1294473E+00 -0.1972166E+00  0.1965361E+00 -0.1235728E+00  0.1228923E+00
  0.5006360E-01 -0.9874178E-01  0.9798203E-01 -0.1298312E+00  0.1290715E+00 -0.1967462E+00  0.1959864E+00 -0.1232931E+00  0.1225334E+00
  0.4993524E-01 -0.9852921E-01  0.9769020E-01 -0.1295389E+00  0.1286999E+00 -0.1962823E+00  0.1954433E+00 -0.1230176E+00  0.1221786E+00
  0.4980856E-01 -0.9831995E-01  0.9740168E-01 -0.1292510E+00  0.1283327E+00 -0.1958251E+00  0.1949068E+00 -0.1227462E+00  0.1218280E+00
  0.4968358E-01 -0.9811403E-01  0.9711649E-01 -0.1289675E+00  0.1279699E+00 -0.1953745E+00  0.1943770E+00 -0.1224790E+00  0.1214815E+00
  0.4956030E-01 -0.9791145E-01  0.9683466E-01 -0.1286883E+00  0.1276115E+00 -0.1949306E+00  0.1938538E+00 -0.1222160E+00  0.1211392E+00
  0.4943875E-01 -0.9771226E-01  0.9655621E-01 -0.1284137E+00  0.1272576E+00 -0.1944935E+00  0.1933374E+00 -0.1219572E+00  0.1208011E+00
  0.4931893E-01 -0.9751648E-01  0.9628117E-01 -0.1281435E+00  0.1269082E+00 -0.1940631E+00  0.1928278E+00 -0.1217026E+00  0.1204673E+00
  0.4920086E-01 -0.9732412E-01  0.9600955E-01 -0.1278778E+00  0.1265632E+00 -0.1936396E+00  0.1923251E+00 -0.1214524E+00  0.1201378E+00
  0.4908454E-01 -0.9713523E-01  0.9574140E-01 -0.1276167E+00  0.1262228E+00 -0.1932230E+00  0.1918292E+00 -0.1212065E+00  0.1198126E+00
  0.4897000E-01 -0.9694981E-01  0.9547672E-01 -0.1273601E+00  0.1258870E+00 -0.1928134E+00  0.1913403E+00 -0.1209649E+00  0.1194918E+00
  0.4885724E-01 -0.9676790E-01  0.9521555E-01 -0.1271082E+00  0.1255558E+00 -0.1924107E+00  0.1908584E+00 -0.1207277E+00  0.1191753E+00
  0.4874628E-01 -0.9658952E-01  0.9495791E-01 -0.1268609E+00  0.1252293E+00 -0.1920151E+00  0.1903835E+00 -0.1204949E+00  0.1188632E+00
  0.4863712E-01 -0.9641469E-01  0.9470382E-01 -0.1266183E+00  0.1249074E+00 -0.1916266E+00  0.1899158E+00 -0.1202665E+00  0.1185556E+00
  0.4852979E-01 -0.9624344E-01  0.9445331E-01 -0.1263804E+00  0.1245902E+00 -0.1912453E+00  0.1894551E+00 -0.1200426E+00  0.1182525E+00
  0.4842429E-01 -0.9607579E-01  0.9420640E-01 -0.1261472E+00  0.1242778E+00 -0.1908711E+00  0.1890017E+00 -0.1198232E+00  0.1179538E+00
  0.4832064E-01 -0.9591176E-01  0.9396312E-01 -0.1259188E+00  0.1239702E+00 -0.1905042E+00  0.1885555E+00 -0.1196084E+00  0.1176597E+00
  0.4821884E-01 -0.9575139E-01  0.9372348E-01 -0.1256952E+00  0.1236673E+00 -0.1901445E+00  0.1881166E+00 -0.1193981E+00  0.1173702E+00
  0.4811891E-01 -0.9559468E-01  0.9348752E-01 -0.1254765E+00  0.1233693E+00 -0.1897922E+00  0.1876850E+00 -0.1191924E+00  0.1170852E+00
  0.4802086E-01 -0.9544167E-01  0.9325525E-01 -0.1252626E+00  0.1230761E+00 -0.1894472E+00  0.1872608E+00 -0.1189913E+00  0.1168048E+00
  0.4792470E-01 -0.9529238E-01  0.9302669E-01 -0.1250536E+00  0.1227879E+00 -0.1891097E+00  0.1868440E+00 -0.1187948E+00  0.1165291E+00
  0.4783045E-01 -0.9514683E-01  0.9280188E-01 -0.1248495E+00  0.1225045E+00 -0.1887796E+00  0.1864347E+00 -0.1186030E+00  0.1162581E+00
  0.4773811E-01 -0.9500503E-01  0.9258083E-01 -0.1246503E+00  0.1222261E+00 -0.1884571E+00  0.1860329E+00 -0.1184160E+00  0.1159918E+00
  0.4764770E-01 -0.9486702E-01  0.9236356E-01 -0.1244562E+00  0.1219527E+00 -0.1881421E+00  0.1856386E+00 -0.1182336E+00  0.1157302E+00
  0.4755922E-01 -0.9473282E-01  0.9215010E-01 -0.1242670E+00  0.1216843E+00 -0.1878347E+00  0.1852519E+00 -0.1180560E+00  0.1154733E+00
  0.4747269E-01 -0.9460244E-01  0.9194046E-01 -0.1240829E+00  0.1214209E+00 -0.1875349E+00  0.1848729E+00 -0.1178832E+00  0.1152212E+00
  0.4738812E-01 -0.9447591E-01  0.9173467E-01 -0.1239039E+00  0.1211626E+00 -0.1872428E+00  0.1845016E+00 -0.1177152E+00  0.1149740E+00
  0.4730552E-01 -0.9435325E-01  0.9153275E-01 -0.1237299E+00  0.1209094E+00 -0.1869585E+00  0.1841379E+00 -0.1175520E+00  0.1147315E+00
  0.4722490E-01 -0.9423448E-01  0.9133472E-01 -0.1235611E+00  0.1206613E+00 -0.1866819E+00  0.1837821E+00 -0.1173937E+00  0.1144940E+00
  0.4714626E-01 -0.9411961E-01  0.9114059E-01 -0.1233974E+00  0.1204184E+00 -0.1864131E+00  0.1834340E+00 -0.1172403E+00  0.1142613E+00
  0.4706963E-01 -0.9400868E-01  0.9095039E-01 -0.1232389E+00  0.1201806E+00 -0.1861521E+00  0.1830938E+00 -0.1170918E+00  0.1140335E+00
  0.4699500E-01 -0.9390169E-01  0.9076414E-01 -0.1230855E+00  0.1199480E+00 -0.1858990E+00  0.1827615E+00 -0.1169482E+00  0.1138107E+00
  0.4692240E-01 -0.9379866E-01  0.9058186E-01 -0.1229374E+00  0.1197206E+00 -0.1856539E+00  0.1824371E+00 -0.1168096E+00  0.1135928E+00
  0.4685182E-01 -0.9369962E-01  0.9040356E-01 -0.1227945E+00  0.1194985E+00 -0.1854167E+00  0.1821206E+00 -0.1166759E+00  0.1133799E+00
  0.4678327E-01 -0.9360458E-01  0.9022926E-01 -0.1226569E+00  0.1192816E+00 -0.1851874E+00  0.1818121E+00 -0.1165473E+00  0.1131719E+00
  0.4671678E-01 -0.9351357E-01  0.9005899E-01 -0.1225246E+00  0.1190700E+00 -0.1849662E+00  0.1815117E+00 -0.1164236E+00  0.1129691E+00
  0.4665234E-01 -0.9342659E-01  0.8989275E-01 -0.1223976E+00  0.1188638E+00 -0.1847531E+00  0.1812193E+00 -0.1163051E+00  0.1127712E+00
  0.4658996E-01 -0.9334366E-01  0.8973056E-01 -0.1222760E+00  0.1186629E+00 -0.1845481E+00  0.1809350E+00 -0.1161915E+00  0.1125784E+00
  0.4652965E-01 -0.9326480E-01  0.8957244E-01 -0.1221597E+00  0.1184673E+00 -0.1843512E+00  0.1806588E+00 -0.1160831E+00  0.1123907E+00
  0.4647143E-01 -0.9319003E-01  0.8941841E-01 -0.1220487E+00  0.1182771E+00 -0.1841624E+00  0.1803908E+00 -0.1159798E+00  0.1122082E+00
  0.4641529E-01 -0.9311936E-01  0.8926848E-01 -0.1219432E+00  0.1180923E+00 -0.1839818E+00  0.1801310E+00 -0.1158816E+00  0.1120307E+00
  0.4636124E-01 -0.9305281E-01  0.8912267E-01 -0.1218431E+00  0.1179129E+00 -0.1838095E+00  0.1798794E+00 -0.1157885E+00  0.1118584E+00
  0.4630930E-01 -0.9299039E-01  0.8898099E-01 -0.1217484E+00  0.1177390E+00 -0.1836454E+00  0.1796360E+00 -0.1157006E+00  0.1116912E+00
  0.4625947E-01 -0.9293211E-01  0.8884345E-01 -0.1216592E+00  0.1175705E+00 -0.1834896E+00  0.1794009E+00 -0.1156179E+00  0.1115293E+00
  0.4621175E-01 -0.9287799E-01  0.8871007E-01 -0.1215754E+00  0.1174075E+00 -0.1833420E+00  0.1791741E+00 -0.1155404E+00  0.1113725E+00
  0.4616616E-01 -0.9282804E-01  0.8858086E-01 -0.1214972E+00  0.1172500E+00 -0.1832028E+00  0.1789557E+00 -0.1154681E+00  0.1112209E+00
  0.4612270E-01 -0.9278228E-01  0.8845584E-01 -0.1214244E+00  0.1170980E+00 -0.1830720E+00  0.1787455E+00 -0.1154010E+00  0.1110746E+00
  0.4608137E-01 -0.9274071E-01  0.8833501E-01 -0.1213572E+00  0.1169515E+00 -0.1829495E+00  0.1785438E+00 -0.1153392E+00  0.1109335E+00
  0.4604218E-01 -0.9270334E-01  0.8821839E-01 -0.1212955E+00  0.1168105E+00 -0.1828354E+00  0.1783505E+00 -0.1152826E+00  0.1107976E+00
  0.4600514E-01 -0.9267020E-01  0.8810598E-01 -0.1212393E+00  0.1166751E+00 -0.1827298E+00  0.1781656E+00 -0.1152313E+00  0.1106671E+00
  0.4597025E-01 -0.9264128E-01  0.8799780E-01 -0.1211887E+00  0.1165453E+00 -0.1826326E+00  0.1779891E+00 -0.1151852E+00  0.1105418E+00
  0.4593752E-01 -0.9261660E-01  0.8789386E-01 -0.1211437E+00  0.1164210E+00 -0.1825438E+00  0.1778211E+00 -0.1151445E+00  0.1104218E+00
  0.4590694E-01 -0.9259616E-01  0.8779417E-01 -0.1211043E+00  0.1163023E+00 -0.1824635E+00  0.1776615E+00 -0.1151091E+00  0.1103071E+00
  0.4587854E-01 -0.9257998E-01  0.8769872E-01 -0.1210705E+00  0.1161892E+00 -0.1823917E+00  0.1775105E+00 -0.1150790E+00  0.1101977E+00
  0.4585230E-01 -0.9256806E-01  0.8760755E-01 -0.1210423E+00  0.1160818E+00 -0.1823284E+00  0.1773679E+00 -0.1150542E+00  0.1100937E+00
  0.4582824E-01 -0.9256041E-01  0.8752064E-01 -0.1210197E+00  0.1159799E+00 -0.1822737E+00  0.1772339E+00 -0.1150347E+00  0.1099950E+00
  0.4580635E-01 -0.9255704E-01  0.8743800E-01 -0.1210027E+00  0.1158837E+00 -0.1822275E+00  0.1771084E+00 -0.1150206E+00  0.1099016E+00
  0.4578664E-01 -0.9255795E-01  0.8735966E-01 -0.1209914E+00  0.1157931E+00 -0.1821898E+00  0.1769915E+00 -0.1150119E+00  0.1098136E+00
  0.4576912E-01 -0.9256315E-01  0.8728559E-01 -0.1209857E+00  0.1157082E+00 -0.1821607E+00  0.1768831E+00 -0.1150085E+00  0.1097309E+00
  0.4575378E-01 -0.9257264E-01  0.8721583E-01 -0.1209857E+00  0.1156289E+00 -0.1821401E+00  0.1767833E+00 -0.1150104E+00  0.1096536E+00
  0.4574063E-01 -0.9258643E-01  0.8715035E-01 -0.1209913E+00  0.1155552E+00 -0.1821282E+00  0.1766921E+00 -0.1150178E+00  0.1095817E+00
  0.4572966E-01 -0.9260452E-01  0.8708919E-01 -0.1210026E+00  0.1154872E+00 -0.1821248E+00  0.1766095E+00 -0.1150305E+00  0.1095152E+00
  0.4572089E-01 -0.9262691E-01  0.8703232E-01 -0.1210195E+00  0.1154249E+00 -0.1821300E+00  0.1765354E+00 -0.1150486E+00  0.1094540E+00
  0.4571431E-01 -0.9265361E-01  0.8697976E-01 -0.1210421E+00  0.1153683E+00 -0.1821439E+00  0.1764700E+00 -0.1150721E+00  0.1093982E+00
  0.4570992E-01 -0.9268462E-01  0.8693151E-01 -0.1210704E+00  0.1153173E+00 -0.1821663E+00  0.1764132E+00 -0.1151009E+00  0.1093478E+00
  0.4570773E-01 -0.9271994E-01  0.8688757E-01 -0.1211044E+00  0.1152720E+00 -0.1821973E+00  0.1763649E+00 -0.1151352E+00  0.1093028E+00
  0.4570773E-01 -0.9275957E-01  0.8684794E-01 -0.1211440E+00  0.1152324E+00 -0.1822369E+00  0.1763253E+00 -0.1151748E+00  0.1092632E+00
  0.4570992E-01 -0.9280351E-01  0.8681262E-01 -0.1211893E+00  0.1151984E+00 -0.1822852E+00  0.1762943E+00 -0.1152198E+00  0.1092289E+00
  0.4571431E-01 -0.9285176E-01  0.8678161E-01 -0.1212403E+00  0.1151701E+00 -0.1823420E+00  0.1762719E+00 -0.1152702E+00  0.1092001E+00
  0.4572089E-01 -0.9290432E-01  0.8675491E-01 -0.1212969E+00  0.1151475E+00 -0.1824074E+00  0.1762580E+00 -0.1153260E+00  0.1091766E+00
  0.4572966E-01 -0.9296119E-01  0.8673252E-01 -0.1213592E+00  0.1151306E+00 -0.1824815E+00  0.1762528E+00 -0.1153872E+00  0.1091585E+00
  0.4574063E-01 -0.9302235E-01  0.8671443E-01 -0.1214272E+00  0.1151193E+00 -0.1825641E+00  0.1762562E+00 -0.1154537E+00  0.1091458E+00
  0.4575378E-01 -0.9308783E-01  0.8670064E-01 -0.1215009E+00  0.1151137E+00 -0.1826553E+00  0.1762681E+00 -0.1155256E+00  0.1091384E+00
  0.4576912E-01 -0.9315759E-01  0.8669115E-01 -0.1215802E+00  0.1151137E+00 -0.1827551E+00  0.1762887E+00 -0.1156029E+00  0.1091365E+00
  0.4578664E-01 -0.9323166E-01  0.8668595E-01 -0.1216651E+00  0.1151194E+00 -0.1828635E+00  0.1763178E+00 -0.1156856E+00  0.1091399E+00
  0.4580635E-01 -0.9331000E-01  0.8668504E-01 -0.1217557E+00  0.1151307E+00 -0.1829804E+00  0.1763555E+00 -0.1157736E+00  0.1091486E+00
  0.4582824E-01 -0.9339264E-01  0.8668841E-01 -0.1218519E+00  0.1151477E+00 -0.1831059E+00  0.1764017E+00 -0.1158670E+00  0.1091627E+00
  0.4585230E-01 -0.9347955E-01  0.8669606E-01 -0.1219538E+00  0.1151703E+00 -0.1832399E+00  0.1764564E+00 -0.1159657E+00  0.1091822E+00
  0.4587854E-01 -0.9357072E-01  0.8670798E-01 -0.1220612E+00  0.1151985E+00 -0.1833825E+00  0.1765197E+00 -0.1160697E+00  0.1092070E+00
  0.4590694E-01 -0.9366617E-01  0.8672416E-01 -0.1221743E+00  0.1152323E+00 -0.1835335E+00  0.1765915E+00 -0.1161791E+00  0.1092371E+00
  0.4593752E-01 -0.9376586E-01  0.8674460E-01 -0.1222930E+00  0.1152717E+00 -0.1836931E+00  0.1766718E+00 -0.1162938E+00  0.1092725E+00
  0.4597025E-01 -0.9386980E-01  0.8676928E-01 -0.1224173E+00  0.1153167E+00 -0.1838611E+00  0.1767606E+00 -0.1164138E+00  0.1093132E+00
  0.4600514E-01 -0.9397798E-01  0.8679820E-01 -0.1225471E+00  0.1153673E+00 -0.1840376E+00  0.1768578E+00 -0.1165391E+00  0.1093593E+00
  0.4604218E-01 -0.9409039E-01  0.8683134E-01 -0.1226825E+00  0.1154235E+00 -0.1842225E+00  0.1769634E+00 -0.1166696E+00  0.1094106E+00
  0.4608137E-01 -0.9420701E-01  0.8686871E-01 -0.1228235E+00  0.1154852E+00 -0.1844158E+00  0.1770775E+00 -0.1168055E+00  0.1094672E+00
  0.4612270E-01 -0.9432784E-01  0.8691028E-01 -0.1229700E+00  0.1155524E+00 -0.1846175E+00  0.1772000E+00 -0.1169466E+00  0.1095290E+00
  0.4616616E-01 -0.9445286E-01  0.8695604E-01 -0.1231220E+00  0.1156252E+00 -0.1848277E+00  0.1773308E+00 -0.1170929E+00  0.1095961E+00
  0.4621175E-01 -0.9458207E-01  0.8700599E-01 -0.1232795E+00  0.1157034E+00 -0.1850461E+00  0.1774700E+00 -0.1172445E+00  0.1096684E+00
  0.4625947E-01 -0.9471545E-01  0.8706011E-01 -0.1234425E+00  0.1157872E+00 -0.1852729E+00  0.1776176E+00 -0.1174013E+00  0.1097459E+00
  0.4630930E-01 -0.9485299E-01  0.8711839E-01 -0.1236110E+00  0.1158764E+00 -0.1855080E+00  0.1777734E+00 -0.1175632E+00  0.1098286E+00
  0.4636124E-01 -0.9499467E-01  0.8718081E-01 -0.1237849E+00  0.1159711E+00 -0.1857514E+00  0.1779375E+00 -0.1177304E+00  0.1099165E+00
  0.4641529E-01 -0.9514048E-01  0.8724736E-01 -0.1239643E+00  0.1160712E+00 -0.1860030E+00  0.1781098E+00 -0.1179027E+00  0.1100096E+00
  0.4647143E-01 -0.9529041E-01  0.8731803E-01 -0.1241491E+00  0.1161767E+00 -0.1862628E+00  0.1782904E+00 -0.1180802E+00  0.1101078E+00
  0.4652965E-01 -0.9544444E-01  0.8739280E-01 -0.1243393E+00  0.1162877E+00 -0.1865308E+00  0.1784792E+00 -0.1182627E+00  0.1102111E+00
  0.4658996E-01 -0.9560256E-01  0.8747166E-01 -0.1245349E+00  0.1164040E+00 -0.1868070E+00  0.1786761E+00 -0.1184504E+00  0.1103195E+00
  0.4665234E-01 -0.9576475E-01  0.8755459E-01 -0.1247358E+00  0.1165256E+00 -0.1870913E+00  0.1788811E+00 -0.1186432E+00  0.1104331E+00
  0.4671678E-01 -0.9593099E-01  0.8764157E-01 -0.1249420E+00  0.1166526E+00 -0.1873837E+00  0.1790942E+00 -0.1188411E+00  0.1105516E+00
  0.4678327E-01 -0.9610126E-01  0.8773258E-01 -0.1251536E+00  0.1167849E+00 -0.1876841E+00  0.1793154E+00 -0.1190439E+00  0.1106753E+00
  0.4685182E-01 -0.9627556E-01  0.8782762E-01 -0.1253705E+00  0.1169225E+00 -0.1879926E+00  0.1795447E+00 -0.1192519E+00  0.1108039E+00
  0.4692240E-01 -0.9645386E-01  0.8792666E-01 -0.1255926E+00  0.1170654E+00 -0.1883091E+00  0.1797819E+00 -0.1194648E+00  0.1109376E+00
  0.4699500E-01 -0.9663614E-01  0.8802969E-01 -0.1258200E+00  0.1172135E+00 -0.1886335E+00  0.1800270E+00 -0.1196827E+00  0.1110762E+00
  0.4706963E-01 -0.9682239E-01  0.8813668E-01 -0.1260526E+00  0.1173669E+00 -0.1889658E+00  0.1802801E+00 -0.1199055E+00  0.1112198E+00
  0.4714626E-01 -0.9701259E-01  0.8824761E-01 -0.1262904E+00  0.1175254E+00 -0.1893060E+00  0.1805411E+00 -0.1201333E+00  0.1113683E+00
  0.4722490E-01 -0.9720672E-01  0.8836248E-01 -0.1265333E+00  0.1176891E+00 -0.1896541E+00  0.1808099E+00 -0.1203660E+00  0.1115217E+00
  0.4730552E-01 -0.9740475E-01  0.8848125E-01 -0.1267814E+00  0.1178579E+00 -0.1900099E+00  0.1810865E+00 -0.1206035E+00  0.1116800E+00
  0.4738812E-01 -0.9760667E-01  0.8860391E-01 -0.1270346E+00  0.1180319E+00 -0.1903736E+00  0.1813708E+00 -0.1208460E+00  0.1118432E+00
  0.4747269E-01 -0.9781246E-01  0.8873044E-01 -0.1272929E+00  0.1182109E+00 -0.1907449E+00  0.1816629E+00 -0.1210932E+00  0.1120112E+00
  0.4755922E-01 -0.9802210E-01  0.8886082E-01 -0.1275563E+00  0.1183950E+00 -0.1911239E+00  0.1819627E+00 -0.1213453E+00  0.1121840E+00
  0.4764770E-01 -0.9823556E-01  0.8899502E-01 -0.1278247E+00  0.1185842E+00 -0.1915106E+00  0.1822701E+00 -0.1216022E+00  0.1123616E+00
  0.4773811E-01 -0.9845283E-01  0.8913303E-01 -0.1280981E+00  0.1187783E+00 -0.1919049E+00  0.1825851E+00 -0.1218638E+00  0.1125440E+00
  0.4783045E-01 -0.9867388E-01  0.8927483E-01 -0.1283765E+00  0.1189775E+00 -0.1923067E+00  0.1829076E+00 -0.1221301E+00  0.1127310E+00
  0.4792470E-01 -0.9889869E-01  0.8942038E-01 -0.1286599E+00  0.1191816E+00 -0.1927160E+00  0.1832377E+00 -0.1224011E+00  0.1129228E+00
  0.4802086E-01 -0.9912725E-01  0.8956967E-01 -0.1289481E+00  0.1193906E+00 -0.1931328E+00  0.1835752E+00 -0.1226768E+00  0.1131193E+00
  0.4811891E-01 -0.9935952E-01  0.8972268E-01 -0.1292413E+00  0.1196045E+00 -0.1935570E+00  0.1839202E+00 -0.1229572E+00  0.1133204E+00
  0.4821884E-01 -0.9959548E-01  0.8987939E-01 -0.1295393E+00  0.1198232E+00 -0.1939886E+00  0.1842725E+00 -0.1232422E+00  0.1135261E+00
  0.4832064E-01 -0.9983512E-01  0.9003976E-01 -0.1298422E+00  0.1200468E+00 -0.1944275E+00  0.1846322E+00 -0.1235317E+00  0.1137364E+00
  0.4842429E-01 -0.1000784E+00  0.9020379E-01 -0.1301498E+00  0.1202752E+00 -0.1948737E+00  0.1849991E+00 -0.1238258E+00  0.1139512E+00
  0.4852979E-01 -0.1003253E+00  0.9037144E-01 -0.1304622E+00  0.1205084E+00 -0.1953271E+00  0.1853733E+00 -0.1241245E+00  0.1141706E+00
  0.4863712E-01 -0.1005758E+00  0.9054269E-01 -0.1307794E+00  0.1207463E+00 -0.1957878E+00  0.1857546E+00 -0.1244276E+00  0.1143945E+00
  0.4874628E-01 -0.1008299E+00  0.9071752E-01 -0.1311013E+00  0.1209889E+00 -0.1962555E+00  0.1861431E+00 -0.1247352E+00  0.1146229E+00
  0.4885724E-01 -0.1010875E+00  0.9089590E-01 -0.1314278E+00  0.1212362E+00 -0.1967304E+00  0.1865387E+00 -0.1250473E+00  0.1148557E+00
  0.4897000E-01 -0.1013487E+00  0.9107781E-01 -0.1317590E+00  0.1214881E+00 -0.1972123E+00  0.1869414E+00 -0.1253638E+00  0.1150929E+00
  0.4908454E-01 -0.1016134E+00  0.9126323E-01 -0.1320948E+00  0.1217447E+00 -0.1977012E+00  0.1873510E+00 -0.1256846E+00  0.1153345E+00
  0.4920086E-01 -0.1018816E+00  0.9145212E-01 -0.1324352E+00  0.1220058E+00 -0.1981971E+00  0.1877676E+00 -0.1260098E+00  0.1155804E+00
  0.4931893E-01 -0.1021532E+00  0.9164448E-01 -0.1327802E+00  0.1222715E+00 -0.1986998E+00  0.1881911E+00 -0.1263393E+00  0.1158306E+00
  0.4943875E-01 -0.1024282E+00  0.9184026E-01 -0.1331296E+00  0.1225417E+00 -0.1992094E+00  0.1886215E+00 -0.1266731E+00  0.1160852E+00
  0.4956030E-01 -0.1027067E+00  0.9203945E-01 -0.1334835E+00  0.1228163E+00 -0.1997258E+00  0.1890586E+00 -0.1270112E+00  0.1163440E+00
  0.4968358E-01 -0.1029885E+00  0.9224203E-01 -0.1338419E+00  0.1230955E+00 -0.2002490E+00  0.1895025E+00 -0.1273535E+00  0.1166070E+00
  0.4980856E-01 -0.1032737E+00  0.9244795E-01 -0.1342047E+00  0.1233790E+00 -0.2007788E+00  0.1899531E+00 -0.1277000E+00  0.1168742E+00
  0.4993524E-01 -0.1035622E+00  0.9265721E-01 -0.1345719E+00  0.1236669E+00 -0.2013153E+00  0.1904103E+00 -0.1280506E+00  0.1171456E+00
  0.5006360E-01 -0.1038540E+00  0.9286978E-01 -0.1349435E+00  0.1239592E+00 -0.2018584E+00  0.1908742E+00 -0.1284054E+00  0.1174211E+00
  0.5019363E-01 -0.1041491E+00  0.9308562E-01 -0.1353193E+00  0.1242558E+00 -0.2024081E+00  0.1913446E+00 -0.1287643E+00  0.1177008E+00
  0.5032531E-01 -0.1044475E+00  0.9330473E-01 -0.1356994E+00  0.1245567E+00 -0.2029642E+00  0.1918215E+00 -0.1291272E+00  0.1179844E+00
  0.5045865E-01 -0.1047491E+00  0.9352706E-01 -0.1360838E+00  0.1248618E+00 -0.2035268E+00  0.1923048E+00 -0.1294942E+00  0.1182721E+00
  0.5059361E-01 -0.1050539E+00  0.9375259E-01 -0.1364724E+00  0.1251712E+00 -0.2040958E+00  0.1927945E+00 -0.1298652E+00  0.1185639E+00
  0.5073019E-01 -0.1053618E+00  0.9398130E-01 -0.1368652E+00  0.1254847E+00 -0.2046712E+00  0.1932906E+00 -0.1302401E+00  0.1188596E+00
  0.5086837E-01 -0.1056730E+00  0.9421317E-01 -0.1372622E+00  0.1258024E+00 -0.2052528E+00  0.1937930E+00 -0.1306190E+00  0.1191592E+00
  0.5100815E-01 -0.1059872E+00  0.9444816E-01 -0.1376632E+00  0.1261241E+00 -0.2058407E+00  0.1943016E+00 -0.1310018E+00  0.1194627E+00
  0.5114950E-01 -0.1063046E+00  0.9468626E-01 -0.1380683E+00  0.1264500E+00 -0.2064347E+00  0.1948164E+00 -0.1313885E+00  0.1197701E+00
  0.5129242E-01 -0.1066250E+00  0.9492743E-01 -0.1384775E+00  0.1267799E+00 -0.2070350E+00  0.1953374E+00 -0.1317790E+00  0.1200814E+00
